Time,P0, R0, Y0,P1, R1, Y1,P2, R2, Y2,P3, R3, Y3,P4, R4, Y4,P5, R5, Y5,P6, R6, Y6,P7, R7, Y7,
16-32-03.724,0.00,0.00,0.00,4.62,96.08,168.40,-0.41,1.55,-176.80,6.28,-109.11,165.00,1.25,-1.00,178.00,-19.44,98.05,163.00,-8.66,-90.36,175.80,81.86,-157.62,168.80,
16-32-03.735,0.00,0.00,0.00,4.62,96.08,168.40,-0.41,1.55,-176.80,6.28,-109.11,165.00,1.24,-0.99,178.00,-19.44,98.05,163.00,-8.69,-90.39,175.80,81.84,-157.56,168.90,
16-32-03.745,0.00,0.00,0.00,4.62,96.08,168.40,-0.42,1.55,-176.80,6.30,-109.03,165.00,1.24,-0.99,178.00,-19.43,98.08,163.00,-8.69,-90.39,175.80,81.84,-157.56,168.90,
16-32-03.754,0.00,0.00,0.00,4.61,96.08,168.40,-0.42,1.55,-176.80,6.30,-109.03,165.00,1.24,-0.99,178.00,-19.43,98.08,163.00,-8.69,-90.39,175.80,81.84,-157.56,168.90,
16-32-03.766,0.00,0.00,0.00,4.61,96.08,168.40,-0.42,1.55,-176.80,6.30,-109.03,165.00,1.24,-0.99,178.00,-19.43,98.08,163.00,-8.69,-90.39,175.80,81.84,-157.56,168.90,
16-32-03.776,0.00,0.00,0.00,4.61,96.08,168.40,-0.42,1.55,-176.80,6.30,-109.03,165.00,1.25,-0.99,178.00,-19.43,98.08,163.00,-8.69,-90.40,175.80,81.84,-157.56,168.90,
16-32-03.785,0.00,0.00,0.00,4.61,96.08,168.40,-0.43,1.55,-176.80,6.33,-108.98,165.00,1.25,-0.99,178.00,-19.42,98.12,163.00,-8.69,-90.40,175.80,81.84,-157.56,168.90,
16-32-03.794,0.00,0.00,0.00,4.60,96.09,168.40,-0.43,1.55,-176.80,6.33,-108.98,165.00,1.25,-0.99,178.00,-19.42,98.12,163.00,-8.69,-90.40,175.80,81.84,-157.56,168.90,
16-32-03.805,0.00,0.00,0.00,4.60,96.09,168.40,-0.43,1.55,-176.80,6.33,-108.98,165.00,1.25,-0.99,178.00,-19.42,98.12,163.00,-8.69,-90.40,175.80,81.84,-157.56,168.90,
16-32-03.814,0.00,0.00,0.00,4.60,96.09,168.40,-0.43,1.55,-176.80,6.33,-108.98,165.00,1.25,-0.99,178.00,-19.42,98.12,163.00,-8.69,-90.42,175.90,81.83,-157.48,169.00,
16-32-03.826,0.00,0.00,0.00,4.60,96.09,168.40,-0.43,1.55,-176.80,6.37,-108.90,165.00,1.25,-0.99,178.00,-19.40,98.14,163.00,-8.69,-90.42,175.90,81.83,-157.48,169.00,
16-32-03.836,0.00,0.00,0.00,4.59,96.09,168.40,-0.43,1.55,-176.80,6.37,-108.90,165.00,1.25,-0.99,178.00,-19.40,98.14,163.00,-8.69,-90.42,175.90,81.83,-157.47,169.00,
16-32-03.845,0.00,0.00,0.00,4.59,96.09,168.40,-0.43,1.55,-176.80,6.37,-108.90,165.00,1.25,-0.99,178.00,-19.40,98.14,163.00,-8.69,-90.42,175.90,81.83,-157.47,169.00,
16-32-03.854,0.00,0.00,0.00,4.59,96.09,168.40,-0.43,1.55,-176.80,6.37,-108.90,165.00,1.25,-0.99,178.00,-19.40,98.14,163.00,-8.70,-90.42,175.90,81.80,-157.26,169.20,
16-32-03.864,0.00,0.00,0.00,4.59,96.09,168.40,-0.43,1.55,-176.80,6.37,-108.90,165.00,1.25,-0.99,178.00,-19.38,98.17,163.00,-8.70,-90.42,175.90,81.80,-157.26,169.20,
16-32-03.876,0.00,0.00,0.00,4.59,96.11,168.40,-0.43,1.55,-176.80,6.38,-108.86,165.00,1.25,-0.99,178.00,-19.38,98.17,163.00,-8.70,-90.42,175.90,81.80,-157.26,169.20,
16-32-03.884,0.00,0.00,0.00,4.59,96.11,168.40,-0.43,1.55,-176.80,6.38,-108.86,165.00,1.25,-0.99,178.00,-19.38,98.17,163.00,-8.70,-90.42,175.90,81.80,-157.26,169.20,
16-32-03.896,0.00,0.00,0.00,4.59,96.11,168.40,-0.43,1.55,-176.80,6.38,-108.86,165.00,1.25,-0.98,178.00,-19.38,98.17,163.00,-8.72,-90.43,175.90,81.78,-157.20,169.20,
16-32-03.905,0.00,0.00,0.00,4.59,96.11,168.40,-0.44,1.55,-176.80,6.41,-108.80,165.00,1.25,-0.98,178.00,-19.36,98.20,162.90,-8.72,-90.43,175.90,81.78,-157.20,169.20,
16-32-03.914,0.00,0.00,0.00,4.57,96.12,168.40,-0.44,1.55,-176.80,6.41,-108.80,165.00,1.25,-0.98,178.00,-19.36,98.20,162.90,-8.72,-90.43,175.90,81.78,-157.20,169.20,
16-32-03.926,0.00,0.00,0.00,4.57,96.12,168.40,-0.44,1.55,-176.80,6.41,-108.80,165.00,1.25,-0.98,178.00,-19.36,98.20,162.90,-8.72,-90.43,175.90,81.78,-157.20,169.20,
16-32-03.933,0.00,0.00,0.00,4.57,96.12,168.40,-0.44,1.55,-176.80,6.41,-108.80,165.00,1.26,-0.98,178.00,-19.36,98.20,162.90,-8.73,-90.45,175.90,81.76,-157.04,169.40,
16-32-03.944,0.00,0.00,0.00,4.57,96.12,168.40,-0.44,1.55,-176.80,6.44,-108.74,165.00,1.26,-0.98,178.00,-19.35,98.23,162.90,-8.73,-90.45,175.90,81.76,-157.03,169.40,
16-32-03.954,0.00,0.00,0.00,4.56,96.12,168.40,-0.44,1.55,-176.80,6.44,-108.74,165.00,1.26,-0.98,178.00,-19.35,98.23,162.90,-8.73,-90.45,175.90,81.76,-157.03,169.40,
16-32-03.966,0.00,0.00,0.00,4.56,96.12,168.40,-0.44,1.55,-176.80,6.44,-108.74,165.00,1.26,-0.98,178.00,-19.35,98.23,162.90,-8.73,-90.45,175.90,81.76,-157.03,169.40,
16-32-03.976,0.00,0.00,0.00,4.56,96.12,168.40,-0.44,1.55,-176.80,6.44,-108.74,165.00,1.26,-0.97,178.00,-19.35,98.23,162.90,-8.74,-90.48,175.90,81.75,-156.93,169.50,
16-32-03.986,0.00,0.00,0.00,4.56,96.12,168.40,-0.44,1.55,-176.80,6.45,-108.68,165.00,1.26,-0.97,178.00,-19.33,98.27,162.90,-8.74,-90.48,175.90,81.75,-156.93,169.50,
16-32-03.995,0.00,0.00,0.00,4.55,96.13,168.40,-0.44,1.55,-176.80,6.45,-108.68,165.00,1.26,-0.97,178.00,-19.33,98.27,162.90,-8.74,-90.48,175.90,81.75,-156.93,169.50,
16-32-04.005,0.00,0.00,0.00,4.55,96.13,168.40,-0.44,1.55,-176.80,6.45,-108.68,165.00,1.26,-0.97,178.00,-19.33,98.27,162.90,-8.74,-90.48,175.90,81.75,-156.92,169.50,
16-32-04.014,0.00,0.00,0.00,4.55,96.13,168.40,-0.44,1.55,-176.80,6.45,-108.68,165.00,1.26,-0.98,178.00,-19.33,98.27,162.90,-8.76,-90.49,175.90,81.73,-156.72,169.70,
16-32-04.025,0.00,0.00,0.00,4.55,96.13,168.40,-0.45,1.55,-176.80,6.46,-108.66,165.00,1.26,-0.98,178.00,-19.32,98.29,162.90,-8.76,-90.49,175.90,81.73,-156.72,169.70,
16-32-04.032,0.00,0.00,0.00,4.54,96.14,168.40,-0.45,1.55,-176.80,6.46,-108.66,165.00,1.26,-0.98,178.00,-19.32,98.29,162.90,-8.76,-90.49,175.90,81.73,-156.72,169.70,
16-32-04.046,0.00,0.00,0.00,4.54,96.14,168.40,-0.45,1.55,-176.80,6.46,-108.66,165.00,1.26,-0.98,178.00,-19.32,98.29,162.90,-8.76,-90.49,175.90,81.73,-156.71,169.70,
16-32-04.055,0.00,0.00,0.00,4.54,96.14,168.40,-0.45,1.55,-176.80,6.46,-108.66,165.00,1.26,-0.97,178.00,-19.32,98.29,162.90,-8.76,-90.50,175.90,81.73,-156.70,169.70,
16-32-04.064,0.00,0.00,0.00,4.54,96.14,168.40,-0.45,1.55,-176.80,6.48,-108.62,165.00,1.26,-0.97,178.00,-19.30,98.32,162.90,-8.76,-90.50,175.90,81.73,-156.63,169.70,
16-32-04.075,0.00,0.00,0.00,4.53,96.15,168.40,-0.45,1.55,-176.80,6.48,-108.62,165.00,1.26,-0.97,178.00,-19.30,98.32,162.90,-8.76,-90.50,175.90,81.73,-156.63,169.70,
16-32-04.084,0.00,0.00,0.00,4.53,96.15,168.40,-0.45,1.55,-176.80,6.48,-108.62,165.00,1.26,-0.97,178.00,-19.30,98.32,162.90,-8.76,-90.50,175.90,81.73,-156.63,169.70,
16-32-04.095,0.00,0.00,0.00,4.53,96.15,168.40,-0.45,1.55,-176.80,6.48,-108.62,165.00,1.26,-0.96,178.00,-19.30,98.32,162.90,-8.77,-90.52,175.90,81.73,-156.63,169.70,
16-32-04.105,0.00,0.00,0.00,4.53,96.15,168.40,-0.45,1.55,-176.80,6.50,-108.57,165.00,1.26,-0.96,178.00,-19.30,98.34,162.90,-8.77,-90.52,175.90,81.72,-156.58,169.80,
16-32-04.116,0.00,0.00,0.00,4.52,96.15,168.40,-0.45,1.55,-176.80,6.50,-108.57,165.00,1.26,-0.96,178.00,-19.30,98.34,162.90,-8.77,-90.52,175.90,81.72,-156.58,169.80,
16-32-04.125,0.00,0.00,0.00,4.52,96.15,168.40,-0.45,1.55,-176.80,6.50,-108.57,165.00,1.26,-0.96,178.00,-19.30,98.34,162.90,-8.77,-90.52,175.90,81.72,-156.58,169.80,
16-32-04.134,0.00,0.00,0.00,4.52,96.15,168.40,-0.45,1.55,-176.80,6.50,-108.57,165.00,1.26,-0.96,178.00,-19.30,98.34,162.90,-8.78,-90.56,175.90,81.72,-156.58,169.80,
16-32-04.142,0.00,0.00,0.00,4.52,96.15,168.40,-0.46,1.55,-176.80,6.50,-108.50,165.00,1.26,-0.96,178.00,-19.28,98.36,162.90,-8.78,-90.56,175.90,81.73,-156.52,169.80,
16-32-04.152,0.00,0.00,0.00,4.51,96.15,168.40,-0.46,1.55,-176.80,6.50,-108.50,165.00,1.26,-0.96,178.00,-19.28,98.36,162.90,-8.78,-90.56,175.90,81.73,-156.52,169.80,
16-32-04.163,0.00,0.00,0.00,4.51,96.15,168.40,-0.46,1.55,-176.80,6.50,-108.50,165.00,1.26,-0.96,178.00,-19.28,98.36,162.90,-8.78,-90.56,175.90,81.73,-156.52,169.80,
16-32-04.174,0.00,0.00,0.00,4.51,96.15,168.40,-0.46,1.55,-176.80,6.50,-108.50,165.00,1.25,-0.95,178.00,-19.28,98.35,162.90,-8.79,-90.58,175.90,81.73,-156.52,169.80,
16-32-04.183,0.00,0.00,0.00,4.51,96.15,168.40,-0.46,1.55,-176.80,6.52,-108.47,165.00,1.25,-0.95,178.00,-19.28,98.36,162.90,-8.79,-90.58,175.90,81.73,-156.51,169.90,
16-32-04.194,0.00,0.00,0.00,4.50,96.16,168.40,-0.46,1.55,-176.80,6.52,-108.47,165.00,1.25,-0.95,178.00,-19.28,98.36,162.90,-8.79,-90.58,175.90,81.73,-156.49,169.90,
16-32-04.203,0.00,0.00,0.00,4.50,96.16,168.40,-0.46,1.55,-176.80,6.52,-108.47,165.00,1.25,-0.95,178.00,-19.28,98.36,162.90,-8.79,-90.58,175.90,81.73,-156.49,169.90,
16-32-04.214,0.00,0.00,0.00,4.50,96.16,168.40,-0.46,1.55,-176.80,6.52,-108.47,165.00,1.25,-0.95,178.00,-19.28,98.36,162.90,-8.79,-90.59,175.90,81.73,-156.49,169.90,
16-32-04.225,0.00,0.00,0.00,4.50,96.16,168.40,-0.46,1.55,-176.80,6.53,-108.45,165.00,1.25,-0.95,178.00,-19.28,98.38,162.90,-8.79,-90.59,175.90,81.73,-156.47,169.90,
16-32-04.235,0.00,0.00,0.00,4.50,96.16,168.40,-0.46,1.55,-176.80,6.53,-108.45,165.00,1.25,-0.95,178.00,-19.28,98.38,162.90,-8.79,-90.59,175.90,81.73,-156.47,169.90,
16-32-04.244,0.00,0.00,0.00,4.50,96.16,168.40,-0.46,1.55,-176.80,6.53,-108.45,165.00,1.25,-0.95,178.00,-19.28,98.38,162.90,-8.79,-90.59,175.90,81.73,-156.46,169.90,
16-32-04.254,0.00,0.00,0.00,4.50,96.16,168.40,-0.46,1.55,-176.80,6.53,-108.45,165.00,1.25,-0.94,178.00,-19.28,98.38,162.90,-8.78,-90.61,175.90,81.73,-156.45,169.90,
16-32-04.265,0.00,0.00,0.00,4.50,96.16,168.40,-0.47,1.55,-176.80,6.53,-108.43,165.00,1.25,-0.94,178.00,-19.26,98.40,162.90,-8.78,-90.61,175.90,81.72,-156.45,169.90,
16-32-04.275,0.00,0.00,0.00,4.49,96.17,168.40,-0.47,1.55,-176.80,6.53,-108.43,165.00,1.25,-0.94,178.00,-19.26,98.40,162.90,-8.78,-90.61,175.90,81.72,-156.45,169.90,
16-32-04.283,0.00,0.00,0.00,4.49,96.17,168.40,-0.47,1.55,-176.80,6.52,-108.43,165.00,1.25,-0.94,178.00,-19.26,98.40,162.90,-8.78,-90.61,175.90,81.72,-156.45,169.90,
16-32-04.295,0.00,0.00,0.00,4.49,96.17,168.40,-0.47,1.55,-176.80,6.52,-108.43,165.00,1.26,-0.93,178.00,-19.26,98.40,162.90,-8.78,-90.61,175.90,81.72,-156.45,169.90,
16-32-04.304,0.00,0.00,0.00,4.49,96.17,168.40,-0.47,1.55,-176.80,6.53,-108.40,165.00,1.26,-0.93,178.00,-19.26,98.41,162.90,-8.78,-90.61,175.90,81.72,-156.44,169.90,
16-32-04.314,0.00,0.00,0.00,4.48,96.18,168.40,-0.47,1.55,-176.80,6.53,-108.40,165.00,1.26,-0.93,178.00,-19.26,98.41,162.90,-8.78,-90.61,175.90,81.72,-156.44,169.90,
16-32-04.326,0.00,0.00,0.00,4.48,96.18,168.40,-0.47,1.55,-176.80,6.53,-108.41,165.00,1.26,-0.93,178.00,-19.26,98.41,162.90,-8.78,-90.61,175.90,81.72,-156.44,169.90,
16-32-04.336,0.00,0.00,0.00,4.48,96.18,168.40,-0.47,1.55,-176.80,6.53,-108.41,165.00,1.26,-0.93,178.00,-19.26,98.41,162.90,-8.77,-90.61,175.90,81.72,-156.44,169.90,
16-32-04.346,0.00,0.00,0.00,4.48,96.18,168.40,-0.47,1.55,-176.80,6.56,-108.36,165.00,1.26,-0.93,178.00,-19.26,98.42,162.90,-8.77,-90.61,175.90,81.75,-156.49,169.80,
16-32-04.355,0.00,0.00,0.00,4.48,96.18,168.40,-0.47,1.55,-176.80,6.56,-108.37,165.00,1.26,-0.93,178.00,-19.26,98.42,162.90,-8.77,-90.61,175.90,81.75,-156.49,169.80,
16-32-04.364,0.00,0.00,0.00,4.48,96.18,168.40,-0.47,1.55,-176.80,6.56,-108.37,165.00,1.26,-0.93,178.00,-19.26,98.42,162.90,-8.77,-90.61,175.90,81.75,-156.49,169.80,
16-32-04.376,0.00,0.00,0.00,4.48,96.18,168.40,-0.47,1.55,-176.80,6.56,-108.37,165.00,1.25,-0.92,178.00,-19.26,98.42,162.90,-8.77,-90.61,175.90,81.75,-156.49,169.80,
16-32-04.384,0.00,0.00,0.00,4.48,96.18,168.40,-0.47,1.55,-176.80,6.57,-108.35,165.00,1.25,-0.92,178.00,-19.25,98.44,162.90,-8.77,-90.61,175.90,81.75,-156.49,169.80,
16-32-04.396,0.00,0.00,0.00,4.47,96.18,168.40,-0.47,1.55,-176.80,6.57,-108.35,165.00,1.25,-0.92,178.00,-19.25,98.44,162.90,-8.76,-90.62,175.90,81.75,-156.49,169.80,
16-32-04.406,0.00,0.00,0.00,4.47,96.18,168.40,-0.47,1.55,-176.80,6.57,-108.35,165.00,1.25,-0.92,178.00,-19.25,98.44,162.90,-8.76,-90.62,175.90,81.75,-156.49,169.80,
16-32-04.415,0.00,0.00,0.00,4.47,96.18,168.40,-0.47,1.55,-176.80,6.57,-108.35,165.00,1.25,-0.92,178.00,-19.25,98.44,162.90,-8.78,-90.66,175.90,81.75,-156.49,169.80,
16-32-04.423,0.00,0.00,0.00,4.47,96.18,168.40,-0.48,1.55,-176.80,6.58,-108.32,165.00,1.25,-0.92,178.00,-19.26,98.46,162.90,-8.78,-90.66,175.90,81.76,-156.54,169.80,
16-32-04.432,0.00,0.00,0.00,4.46,96.19,168.40,-0.48,1.55,-176.80,6.58,-108.32,165.00,1.25,-0.92,178.00,-19.26,98.46,162.90,-8.78,-90.66,175.90,81.76,-156.54,169.80,
16-32-04.443,0.00,0.00,0.00,4.46,96.19,168.40,-0.48,1.55,-176.80,6.58,-108.32,165.00,1.25,-0.92,178.00,-19.26,98.46,162.90,-8.78,-90.66,175.90,81.76,-156.54,169.80,
16-32-04.454,0.00,0.00,0.00,4.46,96.19,168.40,-0.48,1.55,-176.80,6.58,-108.32,165.00,1.24,-0.93,178.00,-19.26,98.46,162.90,-8.77,-90.65,175.90,81.76,-156.54,169.80,
16-32-04.464,0.00,0.00,0.00,4.46,96.19,168.40,-0.48,1.55,-176.80,6.59,-108.31,165.00,1.24,-0.93,178.00,-19.26,98.48,162.90,-8.77,-90.65,175.90,81.76,-156.60,169.70,
16-32-04.473,0.00,0.00,0.00,4.46,96.20,168.40,-0.48,1.55,-176.80,6.59,-108.31,165.00,1.24,-0.93,178.00,-19.26,98.48,162.90,-8.77,-90.65,175.90,81.76,-156.60,169.70,
16-32-04.483,0.00,0.00,0.00,4.46,96.20,168.40,-0.48,1.55,-176.80,6.59,-108.31,165.00,1.24,-0.93,178.00,-19.26,98.48,162.90,-8.77,-90.65,175.90,81.76,-156.60,169.70,
16-32-04.494,0.00,0.00,0.00,4.46,96.20,168.40,-0.48,1.55,-176.80,6.59,-108.31,165.00,1.23,-0.94,178.00,-19.26,98.48,162.90,-8.74,-90.65,175.90,81.76,-156.60,169.70,
16-32-04.502,0.00,0.00,0.00,4.46,96.20,168.40,-0.48,1.56,-176.80,6.59,-108.29,165.00,1.23,-0.94,178.00,-19.26,98.49,162.80,-8.74,-90.65,175.90,81.78,-156.65,169.70,
16-32-04.515,0.00,0.00,0.00,4.46,96.21,168.40,-0.48,1.56,-176.80,6.59,-108.29,165.00,1.23,-0.94,178.00,-19.26,98.49,162.80,-8.74,-90.65,175.90,81.78,-156.65,169.70,
16-32-04.525,0.00,0.00,0.00,4.46,96.21,168.40,-0.48,1.56,-176.80,6.59,-108.29,165.00,1.23,-0.94,178.00,-19.26,98.49,162.80,-8.74,-90.65,175.90,81.78,-156.65,169.70,
16-32-04.535,0.00,0.00,0.00,4.46,96.21,168.40,-0.48,1.56,-176.80,6.59,-108.29,165.00,1.23,-0.94,178.00,-19.26,98.49,162.80,-8.73,-90.65,175.90,81.78,-156.65,169.70,
16-32-04.544,0.00,0.00,0.00,4.46,96.21,168.40,-0.49,1.55,-176.80,6.59,-108.26,165.00,1.23,-0.94,178.00,-19.25,98.50,162.80,-8.73,-90.65,175.90,81.78,-156.64,169.70,
16-32-04.554,0.00,0.00,0.00,4.46,96.21,168.40,-0.49,1.55,-176.80,6.59,-108.26,165.00,1.23,-0.94,178.00,-19.25,98.50,162.80,-8.73,-90.65,175.90,81.78,-156.64,169.70,
16-32-04.564,0.00,0.00,0.00,4.46,96.22,168.40,-0.49,1.55,-176.80,6.59,-108.26,165.00,1.23,-0.94,178.00,-19.25,98.50,162.80,-8.73,-90.65,175.90,81.78,-156.64,169.70,
16-32-04.574,0.00,0.00,0.00,4.46,96.22,168.40,-0.49,1.55,-176.80,6.59,-108.26,165.00,1.22,-0.94,178.00,-19.25,98.50,162.80,-8.73,-90.66,175.90,81.79,-156.63,169.70,
16-32-04.583,0.00,0.00,0.00,4.46,96.22,168.40,-0.49,1.55,-176.80,6.58,-108.24,165.00,1.22,-0.94,178.00,-19.26,98.50,162.80,-8.73,-90.66,175.90,81.79,-156.65,169.70,
16-32-04.594,0.00,0.00,0.00,4.46,96.22,168.40,-0.49,1.55,-176.80,6.58,-108.24,165.00,1.22,-0.94,178.00,-19.27,98.50,162.80,-8.73,-90.66,175.90,81.79,-156.65,169.70,
16-32-04.604,0.00,0.00,0.00,4.46,96.22,168.40,-0.49,1.55,-176.80,6.58,-108.24,165.00,1.22,-0.94,178.00,-19.27,98.50,162.80,-8.73,-90.66,175.90,81.79,-156.65,169.70,
16-32-04.614,0.00,0.00,0.00,4.46,96.22,168.40,-0.49,1.55,-176.80,6.58,-108.24,165.00,1.21,-0.92,178.00,-19.28,98.51,162.80,-8.73,-90.66,175.90,81.79,-156.65,169.70,
16-32-04.625,0.00,0.00,0.00,4.46,96.22,168.40,-0.49,1.55,-176.80,6.57,-108.21,165.00,1.21,-0.92,178.00,-19.30,98.52,162.80,-8.73,-90.66,175.90,81.80,-156.72,169.60,
16-32-04.635,0.00,0.00,0.00,4.46,96.22,168.40,-0.49,1.55,-176.80,6.57,-108.21,165.00,1.21,-0.92,178.00,-19.31,98.52,162.80,-8.73,-90.66,175.90,81.80,-156.72,169.60,
16-32-04.644,0.00,0.00,0.00,4.46,96.22,168.40,-0.49,1.55,-176.80,6.56,-108.21,165.00,1.21,-0.92,178.00,-19.32,98.52,162.70,-8.73,-90.66,175.90,81.80,-156.74,169.60,
16-32-04.655,0.00,0.00,0.00,4.46,96.22,168.40,-0.49,1.55,-176.80,6.56,-108.21,164.90,1.20,-0.92,178.00,-19.33,98.51,162.70,-8.71,-90.66,175.90,81.80,-156.74,169.60,
16-32-04.665,0.00,0.00,0.00,4.46,96.22,168.40,-0.48,1.56,-176.80,6.55,-108.18,164.90,1.20,-0.92,178.00,-19.34,98.52,162.70,-8.71,-90.66,175.90,81.83,-156.90,169.40,
16-32-04.674,0.00,0.00,0.00,4.46,96.22,168.40,-0.48,1.56,-176.80,6.54,-108.18,164.90,1.20,-0.92,178.00,-19.35,98.51,162.70,-8.71,-90.66,175.90,81.83,-156.92,169.40,
16-32-04.685,0.00,0.00,0.00,4.47,96.22,168.40,-0.48,1.56,-176.80,6.54,-108.18,164.90,1.20,-0.92,178.00,-19.36,98.49,162.60,-8.71,-90.66,175.90,81.83,-156.92,169.40,
16-32-04.694,0.00,0.00,0.00,4.47,96.22,168.40,-0.48,1.56,-176.80,6.53,-108.18,164.90,1.20,-0.92,178.00,-19.37,98.47,162.60,-8.69,-90.67,175.90,81.83,-156.98,169.30,
16-32-04.706,0.00,0.00,0.00,4.47,96.22,168.40,-0.48,1.56,-176.80,6.52,-108.14,164.90,1.20,-0.92,178.00,-19.37,98.46,162.60,-8.69,-90.67,175.90,81.86,-157.10,169.20,
16-32-04.714,0.00,0.00,0.00,4.47,96.22,168.40,-0.48,1.56,-176.80,6.52,-108.13,164.90,1.20,-0.92,178.00,-19.37,98.44,162.60,-8.69,-90.67,175.90,81.86,-157.10,169.20,
16-32-04.726,0.00,0.00,0.00,4.48,96.21,168.40,-0.48,1.56,-176.80,6.51,-108.12,164.80,1.20,-0.92,178.00,-19.37,98.41,162.60,-8.69,-90.67,175.80,81.86,-157.10,169.20,
16-32-04.736,0.00,0.00,0.00,4.48,96.21,168.30,-0.48,1.56,-176.80,6.51,-108.12,164.80,1.20,-0.93,178.00,-19.37,98.39,162.60,-8.69,-90.66,175.80,81.86,-157.12,169.20,
16-32-04.746,0.00,0.00,0.00,4.48,96.21,168.30,-0.48,1.56,-176.80,6.50,-108.11,164.80,1.20,-0.93,178.00,-19.38,98.37,162.50,-8.68,-90.66,175.80,81.89,-157.27,169.10,
16-32-04.755,0.00,0.00,0.00,4.48,96.21,168.30,-0.48,1.56,-176.80,6.50,-108.11,164.80,1.20,-0.93,178.00,-19.38,98.35,162.50,-8.68,-90.65,175.80,81.89,-157.27,169.10,
16-32-04.764,0.00,0.00,0.00,4.48,96.21,168.30,-0.48,1.56,-176.80,6.50,-108.11,164.80,1.20,-0.93,178.00,-19.38,98.33,162.50,-8.68,-90.65,175.80,81.89,-157.27,169.10,
16-32-04.775,0.00,0.00,0.00,4.48,96.21,168.30,-0.48,1.56,-176.80,6.50,-108.11,164.80,1.21,-0.93,178.00,-19.38,98.31,162.50,-8.67,-90.65,175.80,81.89,-157.27,169.10,
16-32-04.785,0.00,0.00,0.00,4.49,96.21,168.20,-0.48,1.56,-176.80,6.49,-108.11,164.80,1.21,-0.93,178.00,-19.37,98.30,162.50,-8.68,-90.65,175.70,81.90,-157.30,169.00,
16-32-04.795,0.00,0.00,0.00,4.49,96.21,168.20,-0.48,1.56,-176.80,6.49,-108.12,164.80,1.21,-0.93,178.00,-19.37,98.28,162.50,-8.68,-90.65,175.70,81.90,-157.30,169.00,
16-32-04.805,0.00,0.00,0.00,4.49,96.21,168.20,-0.48,1.56,-176.80,6.49,-108.12,164.80,1.21,-0.93,178.00,-19.37,98.27,162.50,-8.68,-90.65,175.70,81.90,-157.30,169.00,
16-32-04.814,0.00,0.00,0.00,4.50,96.21,168.20,-0.48,1.56,-176.80,6.48,-108.12,164.80,1.20,-0.92,178.00,-19.37,98.27,162.50,-8.65,-90.64,175.70,81.90,-157.30,169.00,
16-32-04.826,0.00,0.00,0.00,4.50,96.21,168.20,-0.48,1.56,-176.80,6.47,-108.14,164.70,1.20,-0.92,178.00,-19.37,98.27,162.50,-8.65,-90.64,175.70,81.91,-157.36,169.00,
16-32-04.835,0.00,0.00,0.00,4.50,96.21,168.20,-0.48,1.56,-176.80,6.47,-108.14,164.70,1.20,-0.92,178.00,-19.37,98.26,162.50,-8.65,-90.64,175.70,81.91,-157.36,169.00,
16-32-04.844,0.00,0.00,0.00,4.50,96.22,168.20,-0.48,1.56,-176.80,6.47,-108.14,164.70,1.20,-0.92,178.00,-19.37,98.26,162.50,-8.65,-90.64,175.70,81.91,-157.35,169.00,
16-32-04.855,0.00,0.00,0.00,4.50,96.22,168.10,-0.48,1.56,-176.80,6.47,-108.14,164.70,1.21,-0.93,178.00,-19.37,98.26,162.50,-8.61,-90.63,175.70,81.91,-157.34,169.00,
16-32-04.863,0.00,0.00,0.00,4.50,96.22,168.10,-0.48,1.57,-176.80,6.47,-108.17,164.70,1.21,-0.93,178.00,-19.37,98.26,162.50,-8.61,-90.63,175.70,81.92,-157.37,168.90,
16-32-04.875,0.00,0.00,0.00,4.50,96.22,168.10,-0.48,1.57,-176.80,6.47,-108.17,164.70,1.21,-0.93,178.00,-19.37,98.26,162.50,-8.61,-90.63,175.70,81.92,-157.37,168.90,
16-32-04.884,0.00,0.00,0.00,4.51,96.23,168.20,-0.48,1.57,-176.80,6.47,-108.17,164.70,1.21,-0.93,178.00,-19.37,98.26,162.50,-8.61,-90.63,175.70,81.92,-157.37,168.90,
16-32-04.896,0.00,0.00,0.00,4.51,96.23,168.20,-0.48,1.57,-176.80,6.47,-108.17,164.70,1.21,-0.92,178.00,-19.37,98.26,162.50,-8.59,-90.63,175.70,81.92,-157.37,168.90,
16-32-04.905,0.00,0.00,0.00,4.51,96.23,168.20,-0.48,1.57,-176.80,6.47,-108.17,164.70,1.21,-0.92,178.00,-19.37,98.26,162.50,-8.59,-90.63,175.70,81.93,-157.40,168.90,
16-32-04.913,0.00,0.00,0.00,4.51,96.23,168.20,-0.48,1.57,-176.80,6.47,-108.17,164.70,1.21,-0.92,178.00,-19.38,98.28,162.50,-8.59,-90.63,175.70,81.93,-157.38,168.90,
16-32-04.923,0.00,0.00,0.00,4.50,96.23,168.20,-0.48,1.57,-176.80,6.47,-108.17,164.70,1.21,-0.92,178.00,-19.38,98.28,162.50,-8.59,-90.63,175.70,81.93,-157.37,168.90,
16-32-04.933,0.00,0.00,0.00,4.50,96.23,168.20,-0.48,1.57,-176.80,6.47,-108.17,164.70,1.21,-0.92,178.00,-19.38,98.28,162.50,-8.59,-90.63,175.70,81.93,-157.36,168.90,
16-32-04.944,0.00,0.00,0.00,4.50,96.23,168.20,-0.49,1.57,-176.80,6.47,-108.15,164.70,1.21,-0.92,178.00,-19.38,98.28,162.50,-8.59,-90.63,175.70,81.94,-157.37,168.90,
